166;6658136634535;34535;5225;1045
167;7473170234535;34535;1733;347
168;5200942098374;98374;4307;862
169;3651631434952;34952;10015;12018
170;3957959698922;98922;2585;517
171;5755383234535;34535;1662;333
172;7917551198922;98922;8640;1728
173;3964188543564;43564;8372;1675
174;4610565598908;98908;9036;1808
175;6430088298922;98922;6111;1223
176;5715429398374;98374;1245;249
177;3542423698851;98851;3271;655
178;6580530198908;98908;8320;12480
179;4224520598851;98851;1832;367
180;3680165934535;34535;9030;13545
181;6739449643564;43564;8696;1740
182;2305565434523;34523;5293;1059
183;6641541798851;98111;6435;1287
184;2562840234952;65764;3834;767
185;5758181934535;34535;8431;1687
186;7122048134535;34535;379;76
187;6191659498927;98927;8946;1790
188;5622603798033;98033;6605;1321
189;5459701698927;98927;7916;1584
190;5228372598927;98927;4048;810
191;8550060198908;98908;1792;359
192;3080790098033;98033;623;125
193;8073292334535;34535;1541;1849
194;3703249243564;43564;5354;1071
195;2330664343564;65764;4945;989
196;4682215998904;98904;914;183
197;6838806698374;65764;743;149
198;6272249798463;98463;9491;1899
199;8728470634523;34523;955;191
200;3216797598908;98908;8283;1657
201;5497262643564;43564;6466;7759
202;2359733943564;43564;7669;1534
203;7104595968237;68237;379;76
204;7517989298922;98922;6328;7593
205;3511105998922;98922;7010;1402
206;6851597798374;98374;6400;1280
207;5352326334523;34523;8116;1624
208;7254996943564;43564;4981;997
209;4478867698851;98851;6176;1236
210;8703107843564;65764;1401;281
211;5841349998927;98927;1828;366
212;4041744556784;56784;6741;1349
213;4611890998927;98927;1761;2113
214;7461218434952;34952;7587;1518
215;6822290298927;98927;2062;413
216;2034781298927;98927;8133;1627
217;3980166698463;98463;3602;721
218;3308289698463;98463;3302;661
219;5480554343564;43564;7699;1540
220;3179616398033;98033;3576;716
221;7696339534535;34535;2752;551
222;7361962556784;56784;950;190
223;6644824698033;98033;5374;6448
224;4205445698922;65764;8439;1688
225;3596918898374;98374;6097;1220
226;4497141298922;98922;7456;8947
227;5662347598927;98111;4670;934
228;6509173634535;34535;6309;1262
229;4172440298922;98922;9288;11145
230;7656218398374;98374;9372;1875
231;2908198668237;68237;8015;1603
232;6080883898908;98908;4413;883
233;3577134356784;56784;8335;1667
234;7544748298033;98033;1071;215
235;6513858534952;65764;9522;1905
236;4548838398374;98374;1236;248
237;4598674298927;98927;6731;1347
238;3029497143564;98111;6432;1287
239;3606645198463;98463;1126;1689
240;3756928598904;98904;4658;932
241;3170656998463;98463;6631;1327
242;2235453398851;98851;1548;310
243;7152657134523;34523;5218;1044
244;6467794043564;43564;9863;1973
245;3097573198374;98374;102;21
246;3621847998908;98908;6180;9270
247;2121546598851;98851;6398;1280
248;7951583456784;56784;8021;1605
249;2748255934523;34523;1049;210
250;2324071898922;98922;4442;6663
251;3043411698033;98033;510;102
252;5505747498033;98033;1702;341
253;7584119198851;98111;248;50
254;3417017198904;97722;3284;657
255;3963950498922;98922;7794;1559
256;4149461443564;43564;6220;1244
257;3872481656784;56784;2172;2606
258;8527031098033;98033;9519;14278
259;3533338898927;98927;1783;357
260;6110643043564;98111;9930;1986
261;6621065398908;98908;1771;355
262;3827919798908;98908;6170;1234
263;4278741398033;98033;6987;8384
264;5127818156784;56784;594;119
265;5753496598904;98904;9857;1972
266;8510152234952;34952;8319;1664
267;7914753098033;98033;7945;1589
268;5764477498033;98033;7437;1488
269;8116642334535;34535;4103;821
270;3086316098374;98374;7907;9488
271;8160846334535;34535;8639;1728
272;8239415868237;68237;583;699
273;8662115398927;98927;573;115
274;3871152698851;98851;8337;10004
275;6884711898463;97722;5949;1190
276;5530296243564;43564;9552;11462
277;6861734368237;68237;8022;12033
278;2681611098033;98033;3867;774
279;3415780998927;97722;929;186
280;3501680943564;43564;8672;1735
281;5399574098374;98374;3689;4426
282;5687992834523;33784;7083;1417
283;2149972634535;34535;4498;900
284;4927649098374;98374;2804;3364
285;7704035698374;98374;8595;1719
286;6632109598463;98463;8005;1601
287;5663248798851;98851;7836;1568
288;7662687598851;98851;4395;879
289;3319624134952;34952;2051;411
290;5130328498908;98908;1323;265
291;2666630998922;98111;3247;650
292;8332980534535;34535;6972;1395
293;4328994034535;34535;7876;1576
294;2242307498922;98922;2488;2985
295;3796940434535;98111;679;136
296;6150740143564;43564;3685;737
297;3413277198851;98851;6608;1322
298;8614225543564;43564;7271;1455
299;2329951398904;98904;335;67
300;8511026298374;98374;9542;1909
301;8049729898904;98904;835;167
302;7345356743564;43564;5263;1053
303;3265628898463;98463;6709;1342
304;7832374834535;34535;879;176
305;2870903768237;68237;5134;6160
306;7955946434523;34523;3960;792
307;6271995898927;98927;8864;1773
308;7633589698922;98922;8461;12691
309;3357345198463;98463;2587;518
310;3348184743564;43564;8918;1784
311;2104321856784;56784;9814;1963
312;6565401356784;56784;2638;528
313;3789333034952;34952;429;86
314;2105545934523;33784;7849;11773
315;3697745498374;65764;9497;1900
316;2928438098922;98922;5032;1007
317;6556528798374;98374;7374;1475
318;4561266368237;98111;4081;6121
319;3534730198904;98904;7929;1586
320;4930336198927;98927;3098;4647
321;3922096843564;43564;1988;398
322;2092376198922;98922;3515;4218
323;5728333698904;98904;387;78
324;3588130956784;56784;9521;1905
325;5550367334535;34535;1431;2146
326;5096251534952;34952;5943;1189
327;7536450334952;34952;7028;1406
328;3133103298374;98374;4599;920
329;7859570756784;56784;6672;8006
330;8260687634523;34523;7249;1450
331;2013764434535;34535;2235;447
332;4099040098463;98463;1020;204
333;3770714343564;43564;3610;5415
334;5859126268237;68237;5436;1088
335;3865945356784;56784;7711;1543
336;4186486898908;98908;8337;1668
337;3017925398908;98908;3875;775
338;3246653698908;98908;2933;4399
339;3294178898922;98922;6195;1239
340;5601710898033;98033;8944;1789
341;6635325843564;43564;3299;660
342;6146832898904;98904;2579;516
343;2603146568237;68237;2239;448
344;4393913798374;98374;5973;7167
345;2645542998908;98908;6816;1364
346;6710225998851;98851;5911;1183
347;2011863098908;98908;5378;1076
348;6458726498463;98463;2850;570
349;4744265798927;98927;6943;1389
350;5017550698851;98851;3463;5194
351;5559908368237;68237;7079;1416
352;7743296698374;98111;559;112
353;6759570456784;56784;1378;1653
354;6176051834535;34535;2095;419
355;4261319698851;98851;2336;468
356;2745396834523;34523;5191;6229
357;6757956334535;34535;9397;1880
358;5804799398908;98908;747;150
359;7899540798927;98927;8731;1747
360;5766895034535;34535;3074;4611
361;2326052643564;43564;3727;5590
362;6737919368237;68237;7861;1573
363;8565338756784;56784;8565;1713
364;4261209743564;43564;6784;1357
365;6324338734523;34523;3276;656
366;3532916598033;98033;1370;274
367;5641662856784;56784;8312;1663
368;8681754868237;68237;4117;824
369;2881387534535;34535;3312;4968
370;6898393798922;98922;9462;1893
371;2021941234952;34952;8895;1779
372;3600946098927;98927;3113;623
373;7459510298908;98908;4359;872
374;8372666198904;98904;883;1324
375;5980538434952;34952;2517;504
376;6805709198908;98908;6304;1261
377;3346605843564;43564;725;870
378;2609656798904;98904;8036;1608
379;7877811298904;98904;5947;1190
380;4140383298904;98904;2617;3925
381;3604818156784;56784;333;67
382;8251862143564;43564;7349;1470
383;5200657998927;98927;3008;602
384;8267483298463;98463;225;45
385;8184676698908;98908;5942;1189
386;3150482268237;68237;2102;3153
387;6203897198904;98904;6503;1301
388;6191540398927;98927;8987;1798
389;4020233234952;34952;7291;1459
390;4426917834952;34952;8072;12108
391;3437273298908;98908;3158;3789
392;3673576234535;34535;8600;1720
393;4726655598463;98463;4087;818
394;7012720934952;34952;7567;1514
395;7493470134952;34952;7261;1453
396;7113839043564;43564;7228;1446
397;4513542568237;68237;1098;220
398;5176853098033;65764;124;25
399;8101110398908;98908;2543;3814
400;3551820298374;98374;4345;6517
401;6156610634952;34952;6388;1278
402;2926200434952;34952;4412;6618
403;8371889143564;43564;6046;1210
404;7481096598851;98851;3683;4419
405;2391491698851;98851;577;116
406;3130655568237;33784;1178;236
407;8074672698463;98463;6117;1224
408;5231842698927;98927;8796;10555
409;6994276598033;98033;940;188
410;4308374498463;98463;5972;1195
411;5533669398463;98463;1299;1558
412;2715963334535;34535;8854;1771
413;7473784543564;43564;3953;791
414;4853773298908;97722;5758;1152
415;8227147768237;68237;2274;455
416;2349986198908;98908;8843;1769
417;8803772768237;68237;8322;9986
418;6042236098904;98904;6638;1328
419;3886975098927;98927;5413;1083
420;2421360898033;98033;2561;513
421;8565099368237;68237;9960;1992
422;7549838498922;98922;3379;676
423;4808261298904;98904;7868;1574
424;4414191198904;98904;10005;2001
425;3499458634952;34952;5554;1111
426;3359762498374;98374;8594;1719
427;5356971098922;98922;5065;6078
428;7172693934952;34952;3891;5836
429;6756108498374;98374;7377;1476
430;2491220098463;98463;6643;1329
431;4756710234523;34523;7926;1586
432;3605927198033;65764;4931;987
433;3035113434523;34523;2966;4449
434;6233938598927;98927;4930;986
435;4828020198463;98463;6938;1388
436;3031851934523;98111;5388;1078
437;8434729298033;98033;6780;8136
438;7885135098904;98904;9540;1908
439;8392264798904;98904;1565;313
440;8490560956784;56784;8192;1639
441;5137714734952;34952;5625;1125
442;7714817234535;65764;4871;975
443;4507069756784;56784;1236;248
444;4844677756784;56784;4651;931
445;3490203598374;98374;1892;379
446;7288663198908;98908;7815;1563
447;6207627198463;98463;2500;500
448;2169354698927;98927;5866;1174
449;4552610068237;68237;3969;794
450;5758847598374;98374;1357;1628
451;7781221998922;98922;1970;2364
452;4411004768237;68237;1218;244
453;7852815634952;34952;2264;453
454;2171892798033;98033;2110;422
455;3048091298033;98033;4829;966
456;2936935498033;98033;793;159
457;6328238998908;98908;4869;974
458;7974176834952;34952;1231;247
459;5180621498463;98463;769;154
460;6326622298927;98927;2014;403
461;4471428598908;33784;8458;1692
462;8396343434535;34535;352;71
463;2737471598851;98851;9420;1884
464;8241688798904;98904;7631;9157
465;2864461256784;56784;7074;1415
466;2966640643564;43564;4777;5732
467;8420139998904;98904;5422;8133
468;7295128898927;98927;5814;8721
469;6692013298374;98374;8062;1613
470;7842883698922;98922;7717;1544
471;4963437168237;68237;5200;1040
472;5901559198922;98922;3695;739
473;7621073798851;98851;7265;1453
474;4523202398904;98904;7532;11298
475;7795361668237;68237;6620;1324
476;8625945334523;34523;6372;1275
477;8752578634952;34952;7115;8538
478;5617415468237;68237;3554;711
479;6878893998922;98922;8689;13033
480;4113039198904;97722;1865;373
481;4105637698922;98922;7148;10722
482;8509220798463;98463;5941;8911
483;5969420868237;68237;1176;236
484;2688272898927;98111;3030;606
485;2747566498908;98908;6771;10156
486;2751723534523;97722;5989;1198
487;6120592834535;34535;4136;828
488;3534514534523;34523;2962;593
489;3008040898927;98927;1620;324
490;5143875856784;56784;8783;10539
491;7158767498374;98374;7273;1455
492;2077836498851;98851;7975;1595
493;7201579943564;43564;2267;454
494;5844789634952;34952;7078;10617
495;2365268798904;98904;666;134
496;2997254798904;98904;4363;5235
497;3601715934523;34523;895;179
498;3933866843564;43564;6468;1294
499;4325429368237;68237;111;23
500;2390421498904;98904;6332;1267
501;8793486698374;98374;8300;1660
502;4796674798033;98033;1187;238
503;2804258434523;34523;7846;9415
504;3949647298904;98904;5934;1187
505;3400687098463;98463;3188;4782
506;4154749598463;98463;5167;1034
507;3172292398904;98904;9808;1962
508;3582880098922;98922;2604;521
509;3018156756784;56784;7579;1516
510;2789142043564;43564;1348;270
511;4944949756784;56784;8950;1790
512;7914113634952;34952;4100;820
513;2046918498922;98922;7506;1502
514;4054203656784;56784;3796;760
515;7037254734535;34535;3045;609
516;5139155734952;34952;9778;14667
517;4304291334535;34535;7980;1596
518;3370583634535;34535;7219;1444
519;3373949134535;34535;9774;11728
520;4744179934952;34952;1645;1974
521;2521927698033;98033;3667;734
522;5776097798851;98851;5908;1182
523;6128996198922;98922;6900;1380
524;3461410534535;34535;2542;509
525;5377075498374;98374;3575;715
526;6317924898374;98374;4763;953
527;4970130634535;34535;10030;12036
528;1962458298922;33784;5809;1162
529;8739409334952;34952;4631;5557
530;4572600898908;65764;6852;8222
531;2011676998033;98033;9619;1924
532;7508998868237;68237;6105;1221
533;3888408043564;43564;585;877
534;2263732043564;97722;1395;279
535;8319632134523;98111;9714;1943
536;4760955834535;34535;5899;1180
537;8126162698851;98851;7533;1507
538;3478519798463;98463;8416;1684
539;2464036498033;98033;7225;1445
540;7689026034535;34535;318;477
541;2205466398922;98922;3101;621
542;5051974798033;98033;7363;8835
543;7272818334523;34523;5448;1090
544;3657873898033;98033;6478;1296
545;6273846598033;98033;9905;1981
546;3348545134535;34535;1375;2062
547;6174466598908;98908;8208;1642
548;6994962498374;98374;2044;409
549;4995624156784;56784;6950;1390
550;5557622898374;98374;8373;1675
551;2744052856784;56784;9645;1929
552;2565702743564;43564;6106;7327
553;2616867534535;34535;7270;1454
554;7227355498463;98463;8523;10227
555;2716508398374;98374;9082;1817
556;1992001143564;43564;8939;10726
557;4308506398927;98927;1289;258
558;6916131234952;34952;653;131
559;8381771398463;98463;8185;1637
560;4197288934952;98111;8700;1740
561;6452917098927;98927;7921;1585
562;2235961298463;98463;6292;1259
563;6932922698033;98033;7102;1421
564;4254600734535;34535;151;31
565;4633989298922;98922;3509;702
566;8593928234952;34952;2394;2872
567;6312315434523;34523;6661;7993
568;8788270968237;68237;9487;11384
569;6158444298908;98908;7697;1540
570;7944386098851;97722;2251;451
571;2202681334952;34952;3384;5076
572;7291598334952;34952;7981;1597
573;2721748268237;68237;3798;4557
574;4513032798922;98922;1372;275
575;2785571598463;98463;1916;2874
576;5239550834952;34952;9379;1876
577;8629447734535;34535;677;136
578;4699451334523;34523;9541;14311
579;8243901734952;34952;3639;728
580;8759714398908;98908;9388;1878
581;7101342398904;98904;5176;7764
582;4038047734952;34952;9000;1800
583;3080240898374;98374;6151;1231
584;6902644898927;33784;4825;965
585;3620906898033;98033;898;180
586;6593134398927;98927;5217;1044
587;8261287298927;98927;7011;1403
588;4766126198374;98374;4045;809
589;7244194468237;68237;1889;378
590;8373314598904;98904;6411;1283
591;5081738498908;33784;6383;1277
592;5806310198927;98927;5993;1199
593;4561561898033;98033;4624;925
594;3645190898374;98374;3908;782
595;4874466898463;98463;6200;1240
596;6645790098922;98922;5542;1109
597;2397036568237;68237;7365;8838
598;8632170734952;98111;4411;883
599;4298764198851;98851;6665;1333
600;7763255698922;98922;1669;2503
601;6754975198033;98033;7459;1492
602;6462166634523;34523;3513;703
603;6371479198908;98908;4934;987
604;4434319943564;43564;8888;1778
605;5777448698922;98922;2053;411
606;2338786268237;68237;919;1102
607;7078800434523;34523;2723;545
608;6853816134952;34952;4698;940
609;5901641598374;98374;3616;724
610;5179141098927;98927;2014;403
611;7443604268237;68237;2652;531
612;4250439998374;98374;4572;915
613;8686928634523;34523;2490;498
614;7608316443564;43564;7307;1462
615;2996480598904;98904;5691;1139
616;4308026934523;34523;386;78
617;3219478798904;98904;1842;369
618;3366480543564;43564;8639;1728
619;3798225198374;98374;4245;6367
620;5655560998374;98374;3484;4180
621;5421204498922;98922;5192;1039
622;7173795834952;34952;3737;748
623;3584597998374;98374;2784;557
624;6789575998851;98851;654;131
625;2927437298851;98851;7220;1444
626;3980076134535;34535;7931;1587
627;4253708498904;98904;6288;1258
628;3631365334523;34523;3533;707
629;8125768734535;34535;4938;7407
630;7052836898908;98908;6944;10416
631;2056730098904;98904;2063;3094
632;3045545798904;98904;6852;1371
633;2962138534952;34952;3215;643
634;7924011534952;34952;7507;1502
635;7399045398463;98463;6165;9247
636;8480855098927;98927;6979;1396
637;2209671898374;98374;2246;450
638;6197757198033;98033;3432;687
639;8499433898922;98922;4703;941
640;6400619256784;56784;2771;555
641;5890320498463;98463;5140;7710
642;3901990043564;43564;3966;794
643;2171122534535;34535;5375;1075
644;5639805068237;68237;4492;5390
645;4381532698927;98927;7388;1478
646;6250286698851;98851;2626;526
647;7694295134535;34535;5783;8674
648;6671111198374;98374;5922;8883
649;7495487534535;34535;5086;1018
650;4438344198904;98904;9141;1829
651;4050536398033;98033;6371;1275
652;6688116998927;98927;1609;322
653;7862600498908;65764;961;193
654;4796514698374;98374;8970;1794
655;3247032998033;98033;831;167
656;8237469598033;98033;1417;284
657;4990581734952;34952;6517;1304
658;7304712198463;98463;4919;984
659;2618398498927;98927;169;34
660;7944821898033;98033;5740;1148
661;2953042998927;98927;7389;1478
662;8024303498463;97722;7207;1442
663;7533690498851;98851;6301;1261
664;4178130698033;98033;4038;808
665;3895357534523;34523;3772;4526
666;5954611243564;43564;5948;1190
667;4947299698374;98374;3872;775
668;8373070198851;98111;4862;973
669;2066614768237;68237;3210;642
670;2727984256784;56784;1405;281
671;4459816198927;98927;7676;1536
672;7915263256784;56784;3131;4696
673;2040582498851;98851;1312;263
674;8767114998463;98463;3781;757
675;5597402198908;65764;8635;10362
676;7675784498851;98851;9445;1889
677;8318029598033;98033;1719;344
678;6776317268237;68237;7912;1583
679;6752280598851;98851;758;152
680;7069140343564;43564;9109;1822
681;7403010698908;65764;6267;1254
682;2014180998927;98927;8664;1733
683;3361565898033;98111;5665;1133
684;3336389134523;34523;2637;528
685;6321556234952;34952;8240;1648
686;2375372634952;34952;5657;8485
687;4477218198463;98463;6182;1237
688;3048195234952;34952;5493;1099
689;8457549743564;43564;532;107
690;3322542098922;98922;5267;6320
691;3435981798463;98463;4956;992
692;3147087234535;34535;8991;1799
693;6995055656784;56784;573;115
694;7992637898851;98851;8097;1620
695;8193175498374;98374;6949;8338
696;2563376534523;34523;6975;1395
697;6539561968237;68237;3287;658
698;4121303468237;68237;7847;1570
699;5670918898908;98111;9093;1819
700;5644639298374;65764;373;559
701;8485137334535;34535;3261;653
702;4673359898922;98922;268;54
703;7372231934535;34535;2391;479
704;5300580198033;98033;6208;9312
705;3709696198927;98927;8126;1626
706;8402597068237;68237;5492;1099
707;8047045798033;98033;7202;10803
708;5702289298908;98908;5741;1149
709;8455812198374;98374;1909;382
710;5942019598851;98851;7153;1431
711;6424297043564;43564;8067;1614
712;2830245198033;98033;2184;437
713;4263116198033;33784;911;183
714;7391487298922;98111;3669;734
715;3504002998851;98851;3001;601
716;6967965756784;56784;9163;1833
717;2746951734535;34535;6017;1204
718;7890515034952;34952;1363;1635
719;6099353198922;98922;7811;11716
720;2153824034523;34523;8569;1714
721;7049902898908;98908;9706;1942
722;4244316798922;98922;3189;3826
723;8832859498908;98908;9000;10800
724;1934819998851;98851;2633;3949
725;7390207843564;43564;2395;479
726;4282500334952;34952;2474;495
727;7875144698922;98922;9764;1953
728;4556626198927;98927;1221;1465
729;6945520898463;98463;2887;578
730;3306138598463;98463;9448;1890
731;3515841634523;34523;8678;1736
732;4732664398033;98033;6082;1217
733;5736086434952;34952;1553;311
734;5029481143564;43564;9276;1856
735;2595588934523;34523;4397;5276
736;8634706398463;98463;4946;990
737;7982773498904;98904;533;107
738;7287816134535;34535;10011;2003
739;4431755198908;65764;2307;462
740;7120996698908;98908;914;183
741;3994569598851;98851;9934;11920
742;8124509868237;68237;7714;1543
743;7459474343564;98111;2114;2536
744;2804963998922;98922;5090;1018
745;2187422134523;34523;2403;2883
746;6544086398463;98463;4066;814
747;7996079398851;98851;2258;452
748;2102191098908;98908;9497;1900
749;7634774198033;98033;8399;1680
750;7772040534535;34535;9658;1932
751;3303977698922;98922;4808;962
752;3878968198908;98908;6398;1280
753;7754425398922;98922;8347;1670
754;6930000598851;98851;9841;1969
755;2852355998922;98922;1156;232
756;6866728298374;98374;7879;1576
757;7447106234952;34952;4851;7276
758;8781602598927;98927;940;188
759;4539025198463;98463;1731;347
760;2396060598904;98904;7638;1528
761;3234074934523;34523;2568;514
762;6818657798922;98922;3200;640
763;3397388498922;98922;622;125
764;2419605134952;34952;2320;464
765;5452024798908;98908;7698;1540
766;2815984698463;98463;2745;549
767;3453781098922;98922;697;140
768;5023170598922;98922;8341;10009
769;6897261868237;68237;6503;1301
770;8570380298374;98374;8267;1654
771;2201898643564;97722;9819;1964
772;6176685998374;98374;1620;324
773;6547496698033;98033;3716;744
774;8812287298463;98463;6830;1366
775;7351640256784;33784;8697;10436
776;2032495098374;98374;866;174
777;6310440468237;68237;487;98
778;2002894898922;98922;4601;921
779;2334950798463;98463;4902;981
780;2443589534523;34523;2836;568
781;8687101668237;33784;4440;888
782;6269663398904;65764;990;198
783;7727487198904;98904;4092;819
784;3195668068237;68237;9962;1993
785;8286709968237;68237;2649;530
786;7968753098908;98908;1098;1647
787;2226028534535;98111;2159;432
788;6690934998904;98904;346;519
789;4069916334523;34523;2025;405
790;5600357198922;98922;4649;930
791;7006148656784;56784;5745;1149
792;7386046198904;98904;7228;1446
793;4645565443564;43564;2148;430
794;3413494156784;56784;4393;879
795;2931483998922;98922;3439;688
796;3714342398922;98922;4720;7080
797;7468068898908;98908;2059;412
798;5366140043564;43564;7943;1589
799;2258934098927;98927;3955;791
800;6668000834535;65764;7926;1586
801;6510628656784;56784;460;92
802;2931807334523;34523;4303;861
803;8134445598374;98374;5743;1149
804;8122775334535;33784;6059;1212
805;8677425198033;98033;143;29
806;4729139398927;98927;8383;1677
807;4048617234535;34535;6037;1208
808;7421320798904;98904;262;314
809;5031302043564;43564;214;43
810;5980466398922;98922;8282;1657
811;8600196698463;98463;9883;1977
812;2301311768237;68237;6768;1354
813;5967866298033;98033;3558;712
814;3017264498033;98033;1401;281
815;5320481698033;98033;539;108
816;1986081243564;43564;6793;1359
817;8332194634952;34952;2730;546
818;5647730656784;56784;2749;550
819;3082687498922;98922;3991;799
820;6335012256784;56784;10021;2005
821;5540094656784;56784;1423;1707
822;4273357134952;34952;8437;12655
823;8393240834952;34952;5677;1136
824;5506445643564;43564;8182;1637
825;3940912598908;98908;494;99
826;4988838934523;34523;6181;9271
827;5955121398374;98374;475;712
828;2890434634952;65764;4389;5266
829;3267274898927;98927;3174;635
830;4003804398927;98927;8541;1709
831;8095090098922;98922;5988;1198
832;4588735498904;98904;4265;853
833;4290843534523;34523;1372;275
834;1953860968237;68237;9447;1890
835;5842968398927;98927;8120;12180
836;4935442443564;43564;6329;1266
837;3517184398463;98463;8116;1624
838;2361253934523;34523;1232;247
839;7129192398908;98908;5899;1180
840;2052030598904;98904;1010;202
841;5479513298904;98904;1590;1908
842;4362859298927;98927;3768;754
843;7545469034523;34523;6884;8260
844;6169956598033;98033;8437;1688
845;4213510243564;43564;5752;1151
846;6329237834523;34523;3423;685
847;4211528734535;34535;616;124
848;8371132756784;56784;5235;1047
